sales,quantity,profit,label
17.94,3,30498.0,1
9522.0,1,-69828.0,1
791964.0,6,-131994.0,1
4923.0,3,-39384.0,1
209979.0,7,-3569643.0,1
33.93,3,-22.62,1
222.32,7,25011.0,1
210564.0,6,-52641.0,1
35168.0,7,96712.0,1
1502376.0,4,-250396.0,1
10.11,3,32352.0,1
772.47,3,1467693.0,1
20.46,2,53196.0,1
347.58,3,17379.0,1
72.64,2,21792.0,1
772.47,3,1467693.0,1
39.92,4,111776.0,1
33.48,2,164052.0,1
461.97,3,1339713.0,1
137.62,2,605528.0,1
302.67,3,726408.0,1
239976.0,3,539946.0,1
8.34,3,21684.0,1
8.57,1,22282.0,1
119616.0,8,403704.0,1
212.94,3,255528.0,1
26.49,1,74172.0,1
687.4,5,48118.0,1
653.55,3,1111035.0,1
33.9,2,2034.0,1
239.96,5,83986.0,1
199836.0,4,-371124.0,1
716.0,2,193.32,1
221.06,7,1038982.0,1
67.71,3,325008.0,1
129.92,4,38976.0,1
467.46,9,1916586.0,1
61.4,5,28858.0,1
720.76,4,1873976.0,1
5184.0,3,18144.0,1
14.7,5,3969.0,1
8134.0,7,-138278.0,1
79984.0,2,139972.0,1
18.54,2,87138.0,1
24.4,2,7.93,1
195.64,4,919508.0,1
398.4,5,84.66,1
7056.0,3,7938.0,1
13523976.0,9,-4375404.0,1
26.4,5,11.88,1
41.88,6,8376.0,1
99846.0,9,-83205.0,1
699.98,2,1959944.0,1
584.82,9,701784.0,1
43.98,2,21.99,1
377.97,3,1058316.0,1
123.96,3,111564.0,1
391.98,2,1136742.0,1
383976.0,3,815949.0,1
1781682.0,7,-6532834.0,1
21.4,5,6206.0,1
549.99,1,274995.0,1
167535.0,3,37.23,1
38.34,3,17253.0,1
53.88,6,226296.0,1
299.98,2,839944.0,1
62.8,4,15.7,1
13904.0,2,45188.0,1
744.1,5,-95.67,1
44.84,5,5605.0,1
401.59,2,-131951.0,1
18.24,3,85728.0,1
359499.0,3,-296058.0,1
10.48,1,28296.0,1
20736.0,4,72576.0,1
35168.0,4,83524.0,1
64704.0,3,234552.0,1
105.52,4,485392.0,1
5792.0,2,-95568.0,1
466158.0,7,-932316.0,1
10312.0,1,-1289.0,1
2556.0,3,-17892.0,1
7968.0,2,28884.0,1
8784.0,1,31842.0,1
3024.0,3,-6048.0,1
51.45,3,138915.0,1
14016.0,4,-31536.0,1
214.95,5,-120372.0,1
35.04,4,-7008.0,1
10776.0,3,-48492.0,1
4.6,2,-8.05,1
35168.0,2,-83524.0,1
19152.0,3,64638.0,1
4448.0,2,3336.0,1
5184.0,1,18792.0,1
15552.0,3,54432.0,1
40032.0,6,12.51,1
16776.0,3,50328.0,1
186304.0,4,139728.0,1
66.36,4,23226.0,1
42048.0,9,5256.0,1
67.92,5,6792.0,1
52512.0,6,19692.0,1
186912.0,6,-35046.0,1
10048.0,4,3.14,1
17496.0,9,-74358.0,1
15552.0,3,54432.0,1
10776.0,3,33675.0,1
3304.0,1,10738.0,1
35.48,1,0.0,1
34.44,3,161868.0,1
629.93,7,2960671.0,1
79056.0,9,286578.0,1
232.55,5,9302.0,1
99.98,2,429914.0,1
19.44,3,93312.0,1
12.96,2,63504.0,1
464292.0,9,-1083348.0,1
68.46,7,314916.0,1
2799.96,4,13719804.0,0
601.3,2,198429.0,1
16.99,1,44174.0,1
287.97,3,806316.0,1
44.82,9,210654.0,1
101.12,8,374144.0,1
107976.0,3,377916.0,1
58.73,7,146825.0,1
93344.0,4,326704.0,1
17.05,5,8184.0,1
8096.0,2,27324.0,1
30.36,4,130548.0,1
23.34,3,109698.0,1
51.55,5,242285.0,1
119.9,2,43164.0,1
1317492.0,6,292776.0,1
63.84,8,185136.0,1
3592.0,1,11225.0,1
86.26,2,293284.0,1
139.04,4,389312.0,1
46.8,4,16.38,1
8544.0,4,19224.0,1
842376.0,3,105297.0,1
1214.85,3,3523065.0,1
67.78,2,16945.0,1
39.9,5,10374.0,1
2688.0,1,0.84,1
6.6,3,2904.0,1
28.4,4,13064.0,1
212.94,3,340704.0,1
1001584.0,2,125198.0,1
569058.0,3,-1788468.0,1
14224.0,2,-103124.0,1
105584.0,2,92386.0,1
68.72,2,-14603.0,1
1367.84,8,2598896.0,1
301.96,2,332156.0,1
170352.0,3,-170352.0,1
3.9,2,1521.0,1
12.84,3,5778.0,1
15.84,3,7128.0,1
563.94,3,112788.0,1
62.94,3,119586.0,1
535.41,3,160623.0,1
3504.9,5,700.98,1
144.12,3,691776.0,1
314.55,3,150984.0,1
3408.0,1,8946.0,1
2072.0,2,-35224.0,1
3283992.0,3,-917586.0,1
53248.0,2,19968.0,1
4992.0,3,16848.0,1
37.68,2,158256.0,1
258576.0,2,193932.0,1
75.84,2,295776.0,1
45.36,7,217728.0,1
45.78,3,22.89,1
40.29,3,100725.0,1
38.71,7,178066.0,1
1801632.0,6,-337806.0,1
748752.0,8,-1622296.0,1
199.96,4,159968.0,1
1516.2,7,394212.0,1
167952.0,6,-272922.0,1
45.04,2,4504.0,1
23.16,2,11.58,1
397.6,5,43736.0,1
85.96,7,404012.0,1
13.12,4,43296.0,1
45.66,3,223734.0,1
158.13,3,774837.0,1
43.6,5,4.36,1
3930072.0,3,-7860144.0,1
2304.0,1,7776.0,1
431976.0,3,323982.0,1
41.72,7,57365.0,1
104.23,7,281421.0,1
70.26,3,189702.0,1
9.26,2,30558.0,1
105.98,2,42392.0,1
1.24,1,5828.0,1
20.7,2,9936.0,1
28.9,5,14161.0,1
27.18,1,127746.0,1
465.18,3,1209468.0,1
36.63,3,98901.0,1
51.45,3,138915.0,1
7.83,3,36018.0,1
35.4,5,13452.0,1
29.9,5,13455.0,1
17.48,2,82156.0,1
79.14,3,364044.0,1
8.4,5,4.2,1
498.26,7,1345302.0,1
212.94,3,574938.0,1
706.86,7,1979208.0,1
114.95,5,2299.0,1
43.19,7,207312.0,1
166.44,3,798912.0,1
36.56,5,12796.0,1
186144.0,6,604968.0,1
353568.0,2,-44196.0,1
81.98,2,401702.0,1
14624.0,2,51184.0,1
697.16,5,87145.0,1
30.93,1,126813.0,1
27496.0,7,92799.0,1
605.34,6,1452816.0,1
210008.0,1,26251.0,1
54.96,3,159384.0,1
164.22,3,509082.0,1
362.94,3,36294.0,1
59.98,2,263912.0,1
332.94,3,66588.0,1
39872.0,2,129584.0,1
13.68,2,36936.0,1
3318.0,3,-56406.0,1
10.44,1,48024.0,1
136464.0,2,153522.0,1
333576.0,3,333576.0,1
12544.0,2,4704.0,1
20768.0,8,-529584.0,1
43.5,3,10875.0,1
12576.0,4,40872.0,1
249.95,5,19996.0,1
49.12,4,230864.0,1
182.91,3,530439.0,1
107648.0,2,33.64,1
99372.0,2,-7098.0,1
33568.0,2,-54548.0,1
10.56,2,4752.0,1
38.88,6,186624.0,1
35.2,5,16544.0,1
45528.0,3,159348.0,1
196776.0,3,147582.0,1
2.92,2,-4818.0,1
200795.0,1,-22948.0,1
46688.0,4,-2918.0,1
21864.0,3,35529.0,1
11.76,2,57624.0,1
167.94,3,822906.0,1
3.89,1,10114.0,1
52.44,4,241224.0,1
32.36,4,116496.0,1
406.6,5,113848.0,1
27.92,4,80968.0,1
399672.0,7,-149877.0,1
3744.0,4,-26208.0,1
715.2,3,178.8,1
159.8,4,70312.0,1
44.75,5,85025.0,1
340116.0,6,-97176.0,1
105.52,4,485392.0,1
13.48,1,18872.0,1
85.52,2,222352.0,1
6.16,2,29568.0,1
36.84,3,173148.0,1
15.84,3,0.0,1
44.4,3,22.2,1
21.24,9,7434.0,1
9552.0,8,-73232.0,1
89991.0,3,-1529847.0,1
163.96,4,803404.0,1
17904.0,2,62664.0,1
966.7,5,-13.81,1
182112.0,6,614628.0,1
4464.0,1,3348.0,1
51588.0,1,-154764.0,1
50.4,8,23184.0,1
89568.0,2,324684.0,1
14.89,1,40203.0,1
543.92,8,135.98,1
4.08,2,19176.0,1
18.9,3,8694.0,1
2275.5,10,386835.0,1
1979.7,6,653301.0,1
62.1,6,29808.0,1
37296.0,2,-10656.0,1
8544.0,2,-7476.0,1
68.95,5,28959.0,1
296.37,3,800199.0,1
39.98,2,1999.0,1
191058.0,3,-463998.0,1
13.04,5,3912.0,1
1525188.0,6,-2287782.0,1
9216.0,4,33408.0,1
28048.0,2,3506.0,1
64.96,2,214368.0,1
30.56,4,149744.0,1
187056.0,9,11691.0,1
11808.0,2,13284.0,1
9656.0,1,15691.0,1
20736.0,4,72576.0,1
27.36,3,-21888.0,1
2314116.0,7,-10027836.0,2
34236.0,4,-262476.0,1
19.76,2,5928.0,1
15.96,2,7.98,1
16.9,5,6253.0,1
25.08,6,90288.0,1
6.68,2,2004.0,1
19.44,3,93312.0,1
31.92,2,2394.0,1
33568.0,2,117488.0,1
63.94,1,249366.0,1
60.6,5,204525.0,1
22.72,4,65888.0,1
10.68,4,40584.0,1
17.34,3,84966.0,1
3.38,1,15548.0,1
26976.0,4,87672.0,1
307776.0,7,1115688.0,1
244.55,5,4891.0,1
12.24,6,57528.0,1
13.98,2,60114.0,1
899.95,5,53997.0,1
1632.0,1,5508.0,1
267.96,5,167475.0,1
31.95,1,22365.0,1
725.84,4,2104936.0,1
10896.0,3,39498.0,1
8544.0,2,28836.0,1
32.34,3,155232.0,1
39.9,5,19.95,1
143856.0,9,485514.0,1
41.92,4,15196.0,1
329584.0,2,370782.0,1
87.28,8,410216.0,1
279456.0,6,209592.0,1
8.0,2,3.84,1
27.24,5,9534.0,1
16.36,1,1636.0,1
15.78,2,6312.0,1
45.98,2,128744.0,1
198272.0,8,-322192.0,1
720.76,5,54057.0,1
70.56,6,239904.0,1
81.96,2,229488.0,1
64864.0,4,64864.0,1
151192.0,1,132293.0,1
88776.0,3,77679.0,1
11.56,4,54332.0,1
15.58,1,3895.0,1
85056.0,3,287064.0,1
273.96,2,712296.0,1
306.9,3,79794.0,1
15552.0,3,54432.0,1
347361.0,7,-694722.0,1
10368.0,2,36288.0,1
98.16,6,9816.0,1
31.44,3,7.86,1
348488.0,7,1176147.0,1
172736.0,4,-302288.0,1
15.54,3,76146.0,1
105552.0,6,356238.0,1
25.92,5,9072.0,1
15808.0,8,53352.0,1
10368.0,2,37584.0,1
358.2,3,41.79,1
545916.0,14,727888.0,1
40.41,9,185886.0,1
167976.0,3,104985.0,1
109.53,3,470979.0,1
9.82,2,48118.0,1
26352.0,3,95526.0,1
22.5,6,10.8,1
9.96,2,45816.0,1
213.08,7,1022784.0,1
1025.88,6,2359524.0,1
21.98,7,9891.0,1
63.2,5,23384.0,1
39.0,12,11.31,1
2907.0,3,-20349.0,1
556665.0,5,6549.0,1
71.98,2,151158.0,1
79.98,2,263934.0,1
24672.0,4,7.71,1
3744.0,1,13104.0,1
445.96,5,55745.0,1
36.24,1,152208.0,1
10.65,3,51955.0,1
87.92,4,404432.0,1
22424.0,1,8409.0,1
90.48,3,33.93,1
42.76,1,111176.0,1
10.08,7,3528.0,1
101.34,3,81072.0,1
224.75,5,62.93,1
73176.0,6,-1975752.0,1
20736.0,4,72576.0,1
39984.0,2,-89964.0,1
15.36,2,7.68,1
36288.0,7,127008.0,1
150384.0,2,150384.0,1
280782.0,3,-608361.0,1
31984.0,2,11994.0,1
11232.0,3,39312.0,1
26.4,5,11.88,1
3.52,2,10208.0,1
1649.95,5,659.98,1
111.9,6,51474.0,1
599165.0,5,35245.0,1
46.53,3,120978.0,1
31984.0,2,1999.0,1
161568.0,2,161568.0,1
4064.0,1,13716.0,1
6216.0,4,-49728.0,1
8896.0,4,6672.0,1
1640.7,5,459396.0,1
270.0,3,97.2,1
19.52,2,5368.0,1
9.81,5,-6867.0,1
213216.0,3,159912.0,1
588784.0,2,183995.0,1
2064.0,1,1548.0,1
6368.0,2,2388.0,1
99.6,1,36852.0,1
62296.0,13,210249.0,1
10.71,3,27846.0,1
20936.0,1,70659.0,1
33.0,6,8.25,1
249.95,5,874825.0,1
357.93,3,71586.0,1
57.4,5,10906.0,1
331.96,2,149382.0,1
40.56,2,129792.0,1
86.2,5,24998.0,1
38016.0,6,137808.0,1
8384.0,1,7336.0,1
6848.0,2,7704.0,1
19.6,5,9604.0,1
68.46,2,20538.0,1
13344.0,6,43368.0,1
1478272.0,8,92392.0,1
16272.0,1,-38646.0,1
9.24,3,44352.0,1
32.34,10,-23716.0,1
56064.0,4,196224.0,1
108.72,5,36693.0,1
181.47,5,-320597.0,1
16176.0,3,6066.0,1
122352.0,3,137646.0,1
585552.0,3,73194.0,1
19.44,3,93312.0,1
123.92,5,9294.0,1
13.36,5,4008.0,1
78256.0,2,-176076.0,1
102018.0,7,-1836324.0,1
750.68,2,37534.0,1
44.4,3,22.2,1
84.55,5,228285.0,1
17.94,3,87906.0,1
128.4,3,62916.0,1
1869.0,1,-13083.0,1
103192.0,1,116091.0,1
36.0,2,6.48,1
239.96,4,1151808.0,1
40.68,2,4068.0,1
419136.0,4,-681096.0,1
23472.0,3,76284.0,1
3592.0,4,-6286.0,1
23976.0,3,-56943.0,1
6264.0,3,20358.0,1
20808.0,3,18207.0,1
218352.0,3,-191058.0,1
18.16,2,1816.0,1
7.36,2,1472.0,1
41.4,4,19872.0,1
411332.0,4,-48392.0,1
7656.0,4,-61248.0,1
63.92,2,19176.0,1
6.56,2,19024.0,1
7.83,3,36018.0,1
41.9,2,8799.0,1
664146.0,6,885528.0,1
8.96,2,43904.0,1
3312.0,1,6624.0,1
20136.0,3,12585.0,1
8856.0,3,28782.0,1
859.2,4,-186.16,1
61.96,2,27882.0,1
17.92,4,86016.0,1
145.9,5,62737.0,1
56704.0,2,191376.0,1
11.12,2,3475.0,1
32896.0,4,111024.0,1
22776.0,3,76869.0,1
239.97,3,23997.0,1
160.32,2,448896.0,1
128.85,3,38655.0,1
1319.96,4,527984.0,1
239.96,10,-10284.0,1
54768.0,2,6846.0,1
13392.0,3,31806.0,1
23.92,5,8671.0,1
255968.0,4,-287964.0,1
21552.0,6,71944.0,1
58.24,4,157248.0,1
80.28,12,369288.0,1
9.78,2,41998.0,1
1.81,1,6516.0,1
37.94,2,182112.0,1
79.96,5,27986.0,1
115296.0,3,403536.0,1
2479.96,4,743988.0,1
179.94,6,755748.0,1
26.85,3,51015.0,1
323.37,3,129348.0,1
59.94,3,281718.0,1
64.14,3,307872.0,1
11.67,3,56016.0,1
12.96,2,62208.0,1
17.43,3,80178.0,1
181986.0,2,-545958.0,1
1592.0,2,-26268.0,1
22344.0,3,25137.0,1
455.97,6,-2188656.0,1
10.44,6,-7656.0,1
5214.0,2,-41712.0,1
67.4,5,17524.0,1
25.16,2,105672.0,1
126.56,4,47.46,1
43.68,3,117936.0,1
139.93,7,349825.0,1
2672.0,1,334.0,1
16656.0,6,-3123.0,1
79512.0,3,208719.0,1
36288.0,7,127008.0,1
679932.0,1,-129987.0,1
10.16,2,34544.0,1
6.16,2,19712.0,1
56.3,2,15764.0,1
6.48,1,31104.0,1
1325.85,5,238653.0,1
14.94,3,68724.0,1
34.54,1,17.27,1
2999.95,5,1439976.0,1
64.12,4,307776.0,1
19456.0,4,21888.0,1
209986.0,2,89994.0,1
29.76,5,1.86,1
89768.0,1,-25648.0,1
959984.0,2,3359944.0,1
15552.0,3,56376.0,1
34.36,1,-73015.0,1
98376.0,3,356613.0,1
29.94,4,-23952.0,1
17472.0,3,56784.0,1
36738.0,1,-91845.0,1
179.94,2,-44985.0,1
383.64,6,1227648.0,1
56.52,3,158256.0,1
6.56,2,19024.0,1
243.92,5,-15245.0,1
47.52,9,228096.0,1
19.98,1,85914.0,1
8.0,5,3.44,1
6.16,2,19712.0,1
83.56,4,16712.0,1
546.06,3,163818.0,1
269.49,3,53898.0,1
10.9,5,3597.0,1
6096.0,2,22098.0,1
34.05,3,9534.0,1
352.38,2,810474.0,1
245.98,2,270578.0,1
18.94,1,9.47,1
59913.0,7,-459333.0,1
391.98,2,1097544.0,1
437.85,3,131355.0,1
68.62,2,322514.0,1
25.02,3,65052.0,1
10.71,3,27846.0,1
55984.0,2,41988.0,1
14.48,5,4887.0,1
142488.0,3,-35622.0,1
14.16,1,1062.0,1
79.92,5,27972.0,1
590352.0,6,2066232.0,1
17088.0,2,1068.0,1
98392.0,1,-110691.0,1
11.05,5,29835.0,1
7.78,2,20228.0,1
659.9,2,217767.0,1
53.04,3,-4641.0,1
843.9,2,371316.0,1
1496.16,9,224424.0,1
117.96,2,5898.0,1
21.3,5,8733.0,1
1040.8,5,281016.0,1
29.34,6,79218.0,1
19.52,2,5368.0,1
443.92,4,88784.0,1
499.95,5,1749825.0,1
3.04,1,10336.0,1
201.96,2,50.49,1
68.64,11,17.16,1
100.0,4,21.0,1
359.98,2,215988.0,1
6.16,2,29568.0,1
2348.82,9,3992994.0,1
13872.0,6,46818.0,1
273552.0,3,-136776.0,1
815292.0,9,-339705.0,1
234.45,3,103158.0,1
1256.22,6,753732.0,1
17.46,2,82062.0,1
10528.0,7,36848.0,1
152.8,5,76.4,1
82.56,5,28896.0,1
284.97,3,85491.0,1
60.84,3,231192.0,1
1325.76,6,149148.0,1
572.16,3,35.76,1
28.8,9,10.08,1
11.12,4,28912.0,1
7.04,4,30976.0,1
17.94,3,87906.0,1
34.76,5,11297.0,1
74.45,5,201015.0,1
192.22,14,691992.0,1
19.44,3,93312.0,1
32.4,5,15552.0,1
57.9,5,28.95,1
10.56,2,0.0,1
1194165.0,5,210735.0,1
40.99,1,200851.0,1
2.94,1,7938.0,1
45.24,4,-30.16,1
18688.0,4,2336.0,1
11648.0,2,37856.0,1
112776.0,3,-84582.0,1
377.45,5,-264215.0,1
15936.0,4,51792.0,1
28.68,3,-7.17,1
21.44,2,7504.0,1
511056.0,9,-95823.0,1
18656.0,2,13992.0,1
11088.0,7,-81312.0,1
66688.0,1,4168.0,1
99488.0,2,87052.0,1
14.62,2,68714.0,1
53984.0,14,175448.0,1
389.97,3,1325898.0,1
355.36,4,923936.0,1
140376.0,3,87735.0,1
15.84,2,5544.0,1
8448.0,2,2.64,1
12.96,2,62208.0,1
57408.0,6,57408.0,1
27.6,4,2208.0,1
38976.0,3,-506688.0,1
20.44,7,9198.0,1
109.92,2,538608.0,1
6.38,1,29348.0,1
6.48,1,31104.0,1
15.84,3,7128.0,1
1049.93,7,2939804.0,1
154.9,5,40274.0,1
98352.0,3,356526.0,1
14.32,5,5191.0,1
129888.0,6,129888.0,1
48944.0,7,165186.0,1
275058.0,3,-903762.0,1
27.36,9,93024.0,1
44.75,5,20585.0,1
134.99,1,364473.0,1
26.4,5,12672.0,1
542.94,3,1411644.0,1
71088.0,2,-17772.0,1
27396.0,9,-424638.0,1
13456.0,1,-23548.0,1
11.84,1,4.44,1
35.88,6,175812.0,1
40752.0,3,15282.0,1
139.96,5,-227435.0,1
2624.0,1,2952.0,1
136.53,1,-523365.0,1
263.96,1,428935.0,1
11.64,3,33756.0,1
40176.0,3,145638.0,1
79.44,3,301872.0,1
357.93,3,71586.0,1
127764.0,2,21294.0,1
2799944.0,7,10149797.0,0
19.44,3,93312.0,1
36792.0,1,41391.0,1
5.94,3,16038.0,1
177.55,5,479385.0,1
619.95,5,111591.0,1
29.16,3,84564.0,1
57.96,7,272412.0,1
29403.0,3,52272.0,1
81.4,5,21164.0,1
8.72,5,2289.0,1
91176.0,3,45588.0,1
159968.0,4,29994.0,1
12.96,2,62208.0,1
331536.0,3,-82884.0,1
899.91,9,3959604.0,1
946344.0,7,118293.0,1
178.11,3,320598.0,1
1089.75,3,305.13,1
61.06,2,280876.0,1
459.92,4,413928.0,1
27.52,4,126592.0,1
638.82,9,1852578.0,1
30.69,3,79794.0,1
25.16,2,85544.0,1
13.92,3,4872.0,1
19.36,2,92928.0,1
19.3,2,5.79,1
38376.0,3,134316.0,1
12.96,2,63504.0,1
26.48,1,100624.0,1
532.72,2,53272.0,1
26.72,4,128256.0,1
20.04,3,96192.0,1
795.48,7,79548.0,1
21.56,7,68992.0,1
249584.0,2,31198.0,1
68112.0,3,178794.0,1
16.56,3,-2484.0,1
74.95,5,367255.0,1
355455.0,3,-1848366.0,1
44.4,3,22.2,1
20.65,5,9499.0,1
866.4,4,225264.0,1
5.56,2,14456.0,1
3.16,4,-8532.0,1
1999.96,5,6249875.0,0
46152.0,3,121149.0,1
32985.0,3,-19791.0,1
481.32,4,1251432.0,1
6384.0,1,21546.0,1
542.94,3,1520232.0,1
54.92,4,197712.0,1
1448.82,10,209274.0,1
353.88,6,17694.0,1
333576.0,3,250182.0,1
60144.0,6,202986.0,1
85.2,6,20235.0,1
3.15,1,1512.0,1
22.72,4,10224.0,1
14.91,3,46221.0,1
1158.12,4,3358548.0,1
599.99,1,2339961.0,1
23968.0,2,23968.0,1
638288.0,7,-319144.0,1
13208.0,1,46228.0,1
15528.0,3,5823.0,1
104.85,1,50328.0,1
30.48,3,79248.0,1
112648.0,1,112648.0,1
71976.0,3,242919.0,1
2.21,1,5967.0,1
15.52,4,74496.0,1
36.44,4,16398.0,1
217764.0,6,-3847164.0,1
39072.0,6,43956.0,1
22638.0,7,-166012.0,1
95144.0,7,107037.0,1
12.32,5,1848.0,1
4419.0,3,-30933.0,1
35.0,7,16.8,1
72784.0,1,0.0,1
97.84,2,254384.0,1
51.75,1,15525.0,1
46672.0,2,163352.0,1
1395.54,9,3628404.0,1
117.36,4,363816.0,1
18.9,3,8694.0,1
77.52,2,379848.0,1
421372.0,2,-60196.0,1
575968.0,4,431976.0,1
10368.0,2,36288.0,1
15984.0,2,11988.0,1
10272.0,3,11556.0,1
61792.0,4,61792.0,1
2059992.0,3,-272646.0,1
12192.0,3,41148.0,1
87168.0,2,87168.0,1
31744.0,2,83328.0,1
132224.0,4,-181808.0,1
105.52,4,485392.0,1
91.96,2,156332.0,1
1487976.0,3,185997.0,1
19.44,3,93312.0,1
11672.0,1,-7295.0,1
279.96,4,783888.0,1
12912.0,3,46806.0,1
17088.0,4,57672.0,1
93.15,9,44712.0,1
11.52,4,56448.0,1
238.62,2,47724.0,1
7.77,1,20979.0,1
285.48,5,-107055.0,1
19168.0,4,64692.0,1
26136.0,3,19602.0,1
419.4,4,201312.0,1
90801.0,1,141246.0,1
181764.0,2,-80784.0,1
5.56,2,2224.0,1
581.96,2,1047528.0,1
29.98,1,80946.0,1
519.96,4,1767864.0,1
6264.0,3,20358.0,1
363.92,5,0.0,1
64.2,5,-42.8,1
38.52,3,-26964.0,1
72.6,5,-81675.0,1
57568.0,4,57568.0,1
83.7,5,3348.0,1
32.4,5,15552.0,1
47.98,2,110354.0,1
415968.0,4,51996.0,1
304.9,5,6098.0,1
80.96,4,291456.0,1
777.21,7,544047.0,1
32.4,5,15552.0,1
225568.0,2,28196.0,1
36.6,3,15372.0,1
715.64,2,178.91,1
795.51,3,1431918.0,1
549.99,1,274995.0,1
74.76,3,343896.0,1
29.22,3,128568.0,1
9.64,2,47236.0,1
33488.0,7,-12558.0,1
23.04,3,-4896.0,1
1362.0,1,-21792.0,1
14.76,5,-11439.0,1
239666.0,2,14098.0,1
301.96,2,45294.0,1
7968.0,2,28884.0,1
109.92,2,538608.0,1
19.44,3,93312.0,1
11.16,2,43524.0,1
79.47,3,222516.0,1
4.56,2,21964.0,1
1133.35,5,294671.0,1
4672.0,1,584.0,1
104.58,6,-80178.0,1
1603136.0,4,100196.0,1
1293488.0,7,80843.0,1
127.95,3,217515.0,1
59.76,1,167328.0,1
108.08,7,54.04,1
9.54,3,43884.0,1
11736.0,3,10269.0,1
447.86,7,2194514.0,1
17.94,3,87906.0,1
245.88,6,688464.0,1
192.16,4,922368.0,1
801568.0,2,50098.0,1
368.91,9,1807659.0,1
885528.0,9,-996219.0,1
28.28,2,73528.0,1
4912.59,3,1965036.0,1
14352.0,3,50232.0,1
179.97,3,863856.0,1
42.76,1,111176.0,1
45.68,2,210128.0,1
25.06,2,117782.0,1
38432.0,1,134512.0,1
21568.0,2,16176.0,1
81576.0,3,20394.0,1
2.78,1,13622.0,1
99.87,3,239688.0,1
44.4,3,22.2,1
21.4,5,9.63,1
71.12,4,220472.0,1
259.96,4,1247808.0,1
9.78,1,4.89,1
24192.0,9,7.56,1
31.56,3,104148.0,1
59.94,3,281718.0,1
45.36,4,222264.0,1
26.4,5,12672.0,1
41.4,4,19872.0,1
16.95,1,1017.0,1
24704.0,2,9264.0,1
59.7,3,26865.0,1
14.52,3,56628.0,1
104184.0,3,338598.0,1
46.53,3,130284.0,1
25.5,3,6.63,1
14.9,5,1043.0,1
87.71,7,412237.0,1
199764.0,2,88784.0,1
94.6,4,27434.0,1
4228704.0,6,1585764.0,1
2003.92,5,-25049.0,1
209.97,3,587916.0,1
659.9,2,217767.0,1
110.96,2,532608.0,1
67.8,4,1356.0,1
313176.0,2,-1200508.0,1
22.96,7,66584.0,1
1099.5,10,362835.0,1
1215.92,8,3161392.0,1
7.31,1,34357.0,1
8.92,4,39248.0,1
87.21,3,-453492.0,1
15552.0,3,54432.0,1
683988.0,2,-113998.0,1
13392.0,3,11944.0,1
16776.0,3,48231.0,1
527.92,2,85787.0,1
25.4,5,8636.0,1
177.48,3,199665.0,1
71976.0,3,8997.0,1
95992.0,1,95992.0,1
13216.0,4,42952.0,1
435.84,12,130752.0,1
5.88,2,15876.0,1
211168.0,4,184772.0,1
6.28,1,26376.0,1
95.1,5,30432.0,1
25.92,4,124416.0,1
48.84,4,131868.0,1
25.9,5,12691.0,1
42.68,4,196328.0,1
299.97,3,1259874.0,1
262.24,2,78672.0,1
234.36,6,1124928.0,1
20736.0,4,72576.0,1
10.5,5,2.94,1
23968.0,2,77896.0,1
521.96,4,-2505408.0,1
676.55,5,67655.0,1
154.9,5,40274.0,1
30.56,4,149744.0,1
770352.0,3,770352.0,1
21.12,4,65472.0,1
575928.0,9,575928.0,1
7.78,2,20228.0,1
123.92,4,55764.0,1
17.22,3,5166.0,1
226.56,6,634368.0,1
107.88,3,10788.0,1
81.98,2,401702.0,1
104.85,1,50328.0,1
8704.0,2,31552.0,1
19.92,4,97608.0,1
43.02,3,154872.0,1
240784.0,1,30098.0,1
414.96,2,124488.0,1
387.72,5,-67851.0,1
360.38,2,936988.0,1
13.56,2,62376.0,1
552.0,10,34.5,1
429.9,5,111774.0,1
32.06,2,153888.0,1
161.96,2,453488.0,1
19.86,2,57594.0,1
12.96,2,63504.0,1
20544.0,6,6.42,1
185.58,6,760878.0,1
77.56,2,356776.0,1
87.92,4,8792.0,1
245.94,6,1205106.0,1
8.6,1,4042.0,1
504.9,5,126225.0,1
2357488.0,7,884058.0,1
369544.0,7,323351.0,1
184752.0,3,-207846.0,1
64.96,5,-4.06,1
13.52,2,1.69,1
458.43,5,-137529.0,1
387136.0,4,24196.0,1
328.59,3,-1478655.0,1
338352.0,3,42294.0,1
25.92,4,124416.0,1
91.36,4,420256.0,1
87.96,3,76965.0,1
5214.0,2,-41712.0,1
12294.0,1,-86058.0,1
19.76,4,82992.0,1
109764.0,2,85372.0,1
128.85,3,38655.0,1
127.95,3,217515.0,1
68.52,3,315192.0,1
74.94,3,142386.0,1
2548.56,6,286713.0,1
271.44,3,122148.0,1
287.88,3,35985.0,1
14.9,5,7152.0,1
4158912.0,8,3639048.0,1
91.96,2,156332.0,1
33.11,7,129129.0,1
19.44,3,93312.0,1
55.48,1,266304.0,1
91.92,5,11.49,1
17.34,2,46818.0,1
71.98,2,151158.0,1
7.08,3,2478.0,1
69.98,2,48986.0,1
646272.0,8,646272.0,1
10368.0,2,37584.0,1
8.4,5,336.0,1
71.96,5,25186.0,1
18.48,2,6006.0,1
9.84,3,28536.0,1
239.24,1,23924.0,1
21.12,4,65472.0,1
54.9,5,15372.0,1
15.24,3,51816.0,1
19568.0,2,-528336.0,1
310392.0,4,-5121468.0,1
42.6,3,16614.0,1
113.94,6,546912.0,1
129.92,4,51968.0,1
5.28,3,25344.0,1
